@timestamp,,agent.hostname,source.ip,source.port,destination.ip,destination.port,network.transport,network.packets,destination.bytes,source.bytes,bytes_in,bytes_out,Technique
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,46730,10.0.0.21,19,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,46730,10.0.0.21,19,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,57958,10.0.0.21,20,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,57958,10.0.0.21,20,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,33332,10.0.0.21,21,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,33332,10.0.0.21,21,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,48432,10.0.0.21,22,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,48432,10.0.0.21,22,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.250,18,123.123.123.123,22,tcp,32,3320,"3,143","3,143","3,320",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.250,33,123.123.123.123,22,tcp,61,6488,"6,867","6,867","6,488",2
"Oct 24, 2022 @ 23:30:40.001",,dvwa_web,123.123.123.250,60,123.123.123.123,22,tcp,114,14544,"11,511","11,511","14,544",2
"Oct 24, 2022 @ 23:30:50.001",,dvwa_web,123.123.123.250,60,123.123.123.123,22,tcp,114,14544,"11,511","11,511","14,544",2
"Oct 24, 2022 @ 23:31:00.000",,dvwa_web,123.123.123.250,60,123.123.123.123,22,tcp,114,14544,"11,511","11,511","14,544",2
"Oct 24, 2022 @ 23:31:10.000",,dvwa_web,123.123.123.250,60,123.123.123.123,22,tcp,114,14544,"11,511","11,511","14,544",2
"Oct 24, 2022 @ 23:31:20.001",,dvwa_web,123.123.123.250,60,123.123.123.123,22,tcp,114,14544,"11,511","11,511","14,544",2
"Oct 24, 2022 @ 23:31:30.001",,dvwa_web,123.123.123.250,60,123.123.123.123,22,tcp,114,14544,"11,511","11,511","14,544",2
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,36680,10.0.0.21,23,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,36680,10.0.0.21,23,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,43896,10.0.0.21,24,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,43896,10.0.0.21,24,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,47296,10.0.0.21,25,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,47296,10.0.0.21,25,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,57240,10.0.0.21,26,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,57240,10.0.0.21,26,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,51792,10.0.0.21,27,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,51792,10.0.0.21,27,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,34608,10.0.0.21,28,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,34608,10.0.0.21,28,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,45130,10.0.0.21,29,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,45130,10.0.0.21,29,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,33272,10.0.0.21,30,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,33272,10.0.0.21,30,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,58784,10.0.0.21,31,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,58784,10.0.0.21,31,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,51580,10.0.0.21,32,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,51580,10.0.0.21,32,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,53626,10.0.0.21,33,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,53626,10.0.0.21,33,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,36032,10.0.0.21,34,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,36032,10.0.0.21,34,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,52558,10.0.0.21,35,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,52558,10.0.0.21,35,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,36022,10.0.0.21,36,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,36022,10.0.0.21,36,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,42680,10.0.0.21,37,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,42680,10.0.0.21,37,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,59102,10.0.0.21,38,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,59102,10.0.0.21,38,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,45748,10.0.0.21,39,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,45748,10.0.0.21,39,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,58222,10.0.0.21,40,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,58222,10.0.0.21,40,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,55190,10.0.0.21,41,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,55190,10.0.0.21,41,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,57968,10.0.0.21,42,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,57968,10.0.0.21,42,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,44746,10.0.0.21,43,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,44746,10.0.0.21,43,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,35702,10.0.0.21,44,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,35702,10.0.0.21,44,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,32952,10.0.0.21,45,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,32952,10.0.0.21,45,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,36822,10.0.0.21,46,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,36822,10.0.0.21,46,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,41976,10.0.0.21,47,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,39276,10.0.0.21,48,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,39098,10.0.0.21,49,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,39098,10.0.0.21,49,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,55056,10.0.0.21,50,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,55056,10.0.0.21,50,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,57972,10.0.0.21,51,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,57972,10.0.0.21,51,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,37578,10.0.0.21,52,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,37578,10.0.0.21,52,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,39348,10.0.0.22,53,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,43210,10.0.0.21,53,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,43210,10.0.0.21,53,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:30:40.016",,webserver-logs,192.168.91.128,49318,192.168.91.2,53,udp,4,218,174,-,-,1
"Sep 29, 2022 @ 13:30:40.016",,webserver-logs,192.168.91.128,49318,192.168.91.2,53,udp,4,218,174,-,-,1
"Sep 29, 2022 @ 13:30:50.020",,webserver-logs,192.168.91.128,49318,192.168.91.2,53,udp,4,218,174,-,-,1
"Sep 29, 2022 @ 13:30:50.020",,webserver-logs,192.168.91.128,58042,192.168.91.2,53,udp,4,260,146,-,-,1
"Sep 29, 2022 @ 13:30:50.020",,webserver-logs,192.168.91.128,49318,192.168.91.2,53,udp,4,218,174,-,-,1
"Sep 29, 2022 @ 13:30:50.020",,webserver-logs,192.168.91.128,58042,192.168.91.2,53,udp,4,260,146,-,-,1
"Sep 29, 2022 @ 13:31:00.018",,webserver-logs,192.168.91.128,49318,192.168.91.2,53,udp,4,218,174,-,-,1
"Sep 29, 2022 @ 13:31:00.018",,webserver-logs,192.168.91.128,58042,192.168.91.2,53,udp,4,260,146,-,-,1
"Sep 29, 2022 @ 13:31:00.018",,webserver-logs,192.168.91.128,49318,192.168.91.2,53,udp,4,218,174,-,-,1
"Sep 29, 2022 @ 13:31:00.018",,webserver-logs,192.168.91.128,58042,192.168.91.2,53,udp,4,260,146,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,53538,10.0.0.21,54,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,53538,10.0.0.21,54,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,60416,192.168.91.1,54,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,48208,10.0.0.21,55,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,48208,10.0.0.21,55,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,57988,192.168.91.1,55,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,55324,10.0.0.21,56,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,55324,10.0.0.21,56,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,55658,192.168.91.1,56,tcp,2,-,148,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,43774,10.0.0.21,57,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,43774,10.0.0.21,57,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,58346,192.168.91.1,57,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,50504,10.0.0.21,58,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,50504,10.0.0.21,58,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,43900,192.168.91.1,58,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,46792,10.0.0.21,59,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,46792,10.0.0.21,59,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,56242,192.168.91.1,59,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,56210,10.0.0.21,60,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,56210,10.0.0.21,60,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,43776,192.168.91.1,60,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,60998,10.0.0.21,61,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,60998,10.0.0.21,61,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,40990,192.168.91.1,61,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,47946,10.0.0.21,62,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,47946,10.0.0.21,62,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,44570,192.168.91.1,62,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,42362,10.0.0.21,63,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,42362,10.0.0.21,63,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,47500,192.168.91.1,63,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,56306,10.0.0.21,64,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,56306,10.0.0.21,64,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,34440,192.168.91.1,64,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,45130,10.0.0.21,65,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,45130,10.0.0.21,65,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,53392,192.168.91.1,65,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,59058,10.0.0.21,66,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,59058,10.0.0.21,66,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,49416,192.168.91.1,66,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,56686,10.0.0.21,67,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,56686,10.0.0.21,67,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,35110,192.168.91.1,67,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,33670,10.0.0.21,68,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,33670,10.0.0.21,68,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,36616,192.168.91.1,68,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,49610,10.0.0.21,69,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,49610,10.0.0.21,69,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,35310,192.168.91.1,69,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,33828,10.0.0.21,70,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,33828,10.0.0.21,70,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,46294,192.168.91.1,70,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,33594,10.0.0.21,71,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,51822,192.168.91.1,71,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,51002,10.0.0.21,72,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,51002,10.0.0.21,72,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,47210,192.168.91.1,72,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,59984,10.0.0.21,73,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,59984,10.0.0.21,73,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,55962,192.168.91.1,73,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,55988,10.0.0.21,74,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,55988,10.0.0.21,74,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,44872,192.168.91.1,74,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,37302,10.0.0.21,75,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,37302,10.0.0.21,75,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,55294,192.168.91.1,75,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,54556,10.0.0.21,76,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,54556,10.0.0.21,76,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,49484,192.168.91.1,76,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,36212,10.0.0.21,77,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,36212,10.0.0.21,77,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,32866,192.168.91.1,77,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,35654,10.0.0.21,78,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,51238,192.168.91.1,78,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,48270,10.0.0.21,79,-,2,56B,76B,-,-,0
"Sep 29, 2022 @ 13:19:30.025",,webserver-logs,192.168.91.128,38838,192.168.91.1,79,tcp,1,-,74,-,-,1
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,34556,10.0.0.21,80,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,dbserver,10.0.0.20,34556,10.0.0.21,80,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 13:26:30.002",,webserver,10.0.0.20,50276,10.0.0.22,80,-,2,56B,76B,-,-,0
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,958,551,551,958,2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,956,551,551,956,2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,956,551,551,956,2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,1463,735,735,"1,463",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.2,9,123.123.123.123,80,tcp,15,3687,"1,548","1,548","3,687",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,1992,815,815,"1,992",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,2149,814,814,"2,149",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,3875,819,819,"3,875",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.2,7,123.123.123.123,80,tcp,12,1754,"1,255","1,255","1,754",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,1461,735,735,"1,461",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.4,9,123.123.123.123,80,tcp,15,3687,"1,548","1,548","3,687",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,2563,801,801,"2,563",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,1971,813,813,"1,971",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,767,835,835,767,2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.4,7,123.123.123.123,80,tcp,12,1755,"1,255","1,255","1,755",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,960,551,551,960,2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,960,551,551,960,2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.3,6,123.123.123.123,80,tcp,10,1461,735,735,"1,461",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.3,9,123.123.123.123,80,tcp,15,3687,"1,548","1,548","3,687",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.3,6,123.123.123.123,80,tcp,10,2203,816,816,"2,203",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.3,6,123.123.123.123,80,tcp,10,2242,814,814,"2,242",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.3,6,123.123.123.123,80,tcp,10,2615,801,801,"2,615",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,123.123.123.3,7,123.123.123.123,80,tcp,12,1755,"1,255","1,255","1,755",2
"Oct 24, 2022 @ 23:30:20.000",,dvwa_web,127.0.0.1,4,127.0.0.1,80,tcp,7,823,483,483,823,2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,958,551,551,958,2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,956,551,551,956,2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,956,551,551,956,2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,1463,735,735,"1,463",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.2,9,123.123.123.123,80,tcp,15,3687,"1,548","1,548","3,687",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,1992,815,815,"1,992",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,2149,814,814,"2,149",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.2,6,123.123.123.123,80,tcp,10,3875,819,819,"3,875",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.2,7,123.123.123.123,80,tcp,12,1754,"1,255","1,255","1,754",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,1461,735,735,"1,461",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.4,9,123.123.123.123,80,tcp,15,3687,"1,548","1,548","3,687",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,2563,801,801,"2,563",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,1971,813,813,"1,971",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.4,6,123.123.123.123,80,tcp,10,767,835,835,767,2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.4,7,123.123.123.123,80,tcp,12,1755,"1,255","1,255","1,755",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,960,551,551,960,2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,127.0.0.1,5,127.0.0.1,80,tcp,10,960,551,551,960,2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.3,6,123.123.123.123,80,tcp,10,1461,735,735,"1,461",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.3,9,123.123.123.123,80,tcp,15,3687,"1,548","1,548","3,687",2
"Oct 24, 2022 @ 23:30:30.005",,dvwa_web,123.123.123.3,6,123.123.123.123,80,tcp,10,2203,816,816,"2,203",2
